tokenId;minRarity;averageRarity;sumRarity;countsBelow10;countsBelow20;countsBelow50;spots;countsOld;countsMystic;countsNew;ranking
8849;10;75,875;607;1;1;2;8;1;0;1;3305
4320;10;76;304;1;1;1;4;1;0;0;3306
5476;10;76;304;1;1;1;4;1;0;0;3307
2964;10;76,22222222;686;1;1;2;9;0;0;2;3308
6857;10;76,27272727;839;1;3;3;11;1;0;2;3309
5385;10;76,28571429;534;1;2;2;7;1;0;1;3310
9160;10;76,3;763;2;2;2;10;1;0;1;3311
3972;10;76,42857143;535;1;2;2;7;2;0;0;3312
5283;10;76,5;612;1;2;2;8;1;0;1;3313
9356;10;76,54545455;842;1;3;3;11;1;0;2;3314
548;10;77;616;1;2;2;8;2;0;0;3315
9393;10;77;308;1;1;1;4;0;0;1;3316
9609;10;77;847;1;2;3;11;2;0;1;3317
7257;10;77,125;617;1;1;2;8;1;0;1;3318
4536;10;77,2;772;1;1;3;10;1;0;2;3319
6734;10;77,22222222;695;1;2;2;9;1;0;1;3320
9227;10;77,28571429;541;1;2;2;7;2;0;0;3321
8439;10;77,33333333;464;1;1;2;6;1;0;1;3322
2894;10;77,4;774;2;2;2;10;1;0;1;3323
4530;10;77,42857143;542;1;2;2;7;1;0;1;3324
7575;10;77,90909091;857;1;1;3;11;1;0;2;3325
998;10;78;624;1;1;2;8;1;0;1;3326
7837;10;78;312;1;1;1;4;1;0;0;3327
2034;10;78,09090909;859;1;1;3;11;0;0;3;3328
1915;10;78,18181818;860;1;1;3;11;1;0;2;3329
5760;10;78,2;391;1;1;1;5;1;0;0;3330
6131;10;78,5;628;1;1;2;8;1;0;1;3331
6707;10;78,5;314;1;1;1;4;1;0;0;3332
9355;10;78,5;628;1;1;2;8;1;0;1;3333
3834;10;78,8;394;1;1;1;5;1;0;0;3334
5421;10;78,83333333;473;1;1;1;6;0;0;1;3335
1141;10;78,90909091;868;1;1;3;11;1;0;2;3336
2850;10;79;316;1;1;1;4;1;0;0;3337
137;10;79,11111111;712;1;1;2;9;1;0;1;3338
7896;10;79,3;793;1;2;2;10;2;0;0;3339
1514;10;79,4;397;1;1;1;5;0;0;1;3340
2427;10;79,63636364;876;1;1;3;11;1;0;2;3341
3940;10;79,8;798;1;2;2;10;2;0;0;3342
1021;10;80;400;1;1;1;5;1;0;0;3343
6853;10;80,11111111;721;1;2;2;9;2;0;0;3344
2944;10;80,18181818;882;1;2;2;11;1;0;1;3345
4445;10;80,22222222;722;1;2;2;9;1;0;1;3346
6414;10;80,6;806;1;1;2;10;1;0;1;3347
5615;10;80,72727273;888;1;1;3;11;1;0;2;3348
1068;10;80,875;647;1;2;2;8;2;0;0;3349
4707;10;81;891;1;2;3;11;2;0;1;3350
7788;10;81;405;1;1;1;5;0;0;1;3351
4157;10;81,1;811;1;2;2;10;2;0;0;3352
9515;10;81,2;812;1;2;2;10;2;0;0;3353
2753;10;81,63636364;898;1;2;2;11;1;0;1;3354
5578;10;81,66666667;735;1;2;2;9;0;0;2;3355
1801;10;81,71428571;572;1;2;2;7;1;0;1;3356
3230;10;82,09090909;903;1;1;2;11;1;0;1;3357
7214;10;82,2;411;1;1;1;5;0;0;1;3358
2210;10;82,63636364;909;1;2;2;11;2;0;0;3359
3964;10;82,66666667;744;1;1;1;9;0;0;1;3360
7249;10;82,8;414;1;1;1;5;1;0;0;3361
7959;10;83;747;1;1;2;9;1;0;1;3362
3956;10;83,2;416;1;1;1;5;1;0;0;3363
2621;10;83,28571429;583;1;1;1;7;1;0;0;3364
4840;10;83,72727273;921;1;2;2;11;1;0;1;3365
1012;10;84;504;1;1;1;6;1;0;0;3366
2046;10;84;840;1;1;2;10;1;0;1;3367
6702;10;84;588;1;1;1;7;1;0;0;3368
4069;10;84,1;841;1;2;2;10;2;0;0;3369
9296;10;84,36363636;928;1;2;2;11;2;0;0;3370
8043;10;84,44444444;760;1;2;2;9;1;0;1;3371
2482;10;85;850;1;1;1;10;1;0;0;3372
2556;10;85,3;853;1;1;1;10;1;0;0;3373
7581;10;85,36363636;939;1;1;2;11;1;0;1;3374
3173;10;85,375;683;1;1;2;8;1;0;1;3375
1285;10;86,4;864;1;1;1;10;1;0;0;3376
282;10;87,2;872;1;1;1;10;1;0;0;3377
5310;10;87,2;872;1;1;1;10;1;0;0;3378
795;10;87,66666667;789;1;1;1;9;1;0;0;3379
6685;10;87,7;877;1;1;2;10;1;0;1;3380
1412;10;88,33333333;530;1;1;1;6;1;0;0;3381
1258;10;88,5;708;1;1;1;8;1;0;0;3382
2561;10;89,3;893;1;1;1;10;1;0;0;3383
588;10;89,33333333;804;1;1;1;9;1;0;0;3384
9736;10;89,33333333;536;1;1;1;6;1;0;0;3385
6820;10;89,66666667;538;1;1;1;6;1;0;0;3386
2168;10;89,8;449;1;1;1;5;1;0;0;3387
3460;10;90,2;451;1;1;1;5;1;0;0;3388
3286;10;90,4;904;1;1;1;10;1;0;0;3389
4582;10;90,54545455;996;1;1;1;11;1;0;0;3390
8809;10;90,81818182;999;1;1;1;11;1;0;0;3391
7147;10;91;819;1;1;1;9;1;0;0;3392
9614;10;91,875;735;1;1;1;8;1;0;0;3393
6958;11;21,25;85;0;2;4;4;2;0;2;3394
1784;11;23,25;93;0;2;4;4;1;0;3;3395
4220;11;31,66666667;190;0;2;5;6;1;0;4;3396
200;11;33,4;167;0;2;4;5;2;0;2;3397
1138;11;33,4;167;0;2;4;5;1;0;3;3398
2981;11;34,75;139;0;2;3;4;1;0;2;3399
1756;11;36,75;147;0;3;3;4;1;0;2;3400
2825;11;38,14285714;267;0;4;5;7;3;0;2;3401
2658;11;38,75;155;0;1;3;4;0;0;3;3402
6757;11;38,75;155;0;3;3;4;2;0;1;3403
6804;11;40;280;0;5;5;7;4;0;1;3404
3695;11;40,16666667;241;0;2;4;6;1;0;3;3405
8041;11;41,3;413;0;2;7;10;3;0;4;3406
2389;11;41,5;166;0;2;3;4;2;0;1;3407
5035;11;41,83333333;251;0;4;4;6;1;0;3;3408
767;11;43,85714286;307;0;3;5;7;2;0;3;3409
1377;11;44;264;0;2;4;6;1;0;3;3410
6786;11;44,44444444;400;0;3;6;9;4;0;2;3411
4014;11;44,8;224;0;2;3;5;1;0;2;3412
7499;11;45,4;227;0;3;3;5;2;0;1;3413
5670;11;45,44444444;409;0;4;6;9;1;0;5;3414
3180;11;45,83333333;275;0;2;4;6;2;0;2;3415
3032;11;47,2;236;0;2;3;5;1;0;2;3416
7527;11;49;196;0;1;2;4;1;0;1;3417
4183;11;49,11111111;442;0;3;6;9;0;0;6;3418
8492;11;49,28571429;345;0;2;4;7;2;0;2;3419
1289;11;51;306;0;2;3;6;2;0;1;3420
5101;11;51;255;0;1;3;5;0;0;3;3421
9511;11;51,75;207;0;1;2;4;1;0;1;3422
1432;11;52,28571429;366;0;3;4;7;2;0;2;3423
3093;11;53;265;0;2;3;5;1;0;2;3424
4209;11;53;530;0;4;6;10;2;0;4;3425
6385;11;53;318;0;3;3;6;1;0;2;3426
9497;11;53;212;0;2;2;4;2;0;0;3427
2664;11;53,5;428;0;2;5;8;1;0;4;3428
4333;11;53,66666667;322;0;3;3;6;2;0;1;3429
1854;11;53,75;215;0;2;2;4;0;0;2;3430
34;11;53,875;431;0;3;4;8;3;0;1;3431
6815;11;53,90909091;593;0;6;6;11;4;0;2;3432
931;11;54;324;0;2;3;6;1;0;2;3433
7836;11;54,1;541;0;3;5;10;2;0;3;3434
2255;11;54,33333333;489;0;4;5;9;0;0;5;3435
6124;11;54,375;435;0;2;4;8;2;0;2;3436
2558;11;54,66666667;328;0;3;3;6;3;0;0;3437
1459;11;55;220;0;1;2;4;1;0;1;3438
5467;11;55,1;551;0;3;5;10;3;0;2;3439
1819;11;55,8;558;0;3;6;10;2;0;4;3440
6497;11;56,33333333;338;0;2;3;6;1;0;2;3441
2134;11;56,5;226;0;1;2;4;1;0;1;3442
4706;11;56,5;452;0;2;4;8;2;0;2;3443
6172;11;56,625;453;0;4;4;8;1;0;3;3444
4398;11;56,75;454;0;2;4;8;2;0;2;3445
5400;11;56,75;227;0;1;2;4;1;0;1;3446
4880;11;56,8;284;0;1;3;5;1;0;2;3447
3982;11;56,85714286;398;0;2;4;7;2;0;2;3448
1910;11;57;399;0;2;4;7;0;0;4;3449
5168;11;57;342;0;2;3;6;1;0;2;3450
6556;11;57,16666667;343;0;1;3;6;2;0;1;3451
653;11;58;232;0;1;2;4;2;0;0;3452
7138;11;58,9;589;0;2;5;10;2;0;3;3453
1793;11;59;531;0;4;4;9;3;0;1;3454
9599;11;59;236;0;1;2;4;0;0;2;3455
6906;11;59,125;473;0;2;4;8;2;0;2;3456
1240;11;59,18181818;651;0;4;5;11;2;0;3;3457
5345;11;59,25;237;0;1;2;4;1;0;1;3458
8738;11;59,5;595;0;4;5;10;2;0;3;3459
1163;11;60;480;0;3;4;8;1;0;3;3460
4680;11;60;240;0;2;2;4;2;0;0;3461
5081;11;60;240;0;2;2;4;1;0;1;3462
8474;11;60,25;241;0;2;2;4;1;0;1;3463
1826;11;60,55555556;545;0;3;4;9;2;0;2;3464
1439;11;60,66666667;546;0;2;4;9;0;0;4;3465
7898;11;61;549;0;2;4;9;1;0;3;3466
3421;11;61,14285714;428;0;2;3;7;1;0;2;3467
4585;11;61,27272727;674;0;4;5;11;1;0;4;3468
8530;11;61,28571429;429;0;2;3;7;2;0;1;3469
8954;11;61,28571429;429;0;2;3;7;0;0;3;3470
4662;11;61,71428571;432;0;2;3;7;2;0;1;3471
9143;11;61,75;494;0;2;3;8;2;0;1;3472
8569;11;61,8;309;0;2;2;5;2;0;0;3473
5747;11;62,125;497;0;2;3;8;2;0;1;3474
9232;11;62,2;311;0;2;2;5;1;0;1;3475
9000;11;62,4;312;0;1;2;5;1;0;1;3476
2876;11;62,54545455;688;0;3;4;11;2;0;2;3477
3678;11;62,57142857;438;0;2;3;7;2;0;1;3478
907;11;62,66666667;564;0;1;4;9;0;0;4;3479
2985;11;62,72727273;690;0;2;5;11;0;0;5;3480
5398;11;62,88888889;566;0;1;4;9;1;0;3;3481
8002;11;63,28571429;443;0;1;3;7;2;0;1;3482
678;11;63,66666667;573;0;4;4;9;3;0;1;3483
1528;11;63,88888889;575;0;2;4;9;2;0;2;3484
924;11;64;576;0;1;4;9;1;0;3;3485
4191;11;64,1;641;0;2;4;10;1;0;3;3486
4805;11;64,4;322;0;1;2;5;1;0;1;3487
8191;11;64,4;322;0;2;2;5;0;0;2;3488
2164;11;64,5;645;0;3;4;10;1;0;3;3489
3805;11;64,5;258;0;1;2;4;1;0;1;3490
8881;11;64,57142857;452;0;2;3;7;0;0;3;3491
2337;11;64,625;517;0;2;3;8;1;0;2;3492
761;11;64,8;648;0;2;4;10;1;0;3;3493
2998;11;65;390;0;2;3;6;1;0;2;3494
5497;11;65,125;521;0;1;3;8;2;0;1;3495
367;11;65,22222222;587;0;1;4;9;1;0;3;3496
8265;11;65,25;261;0;1;2;4;1;0;1;3497
5174;11;65,33333333;588;0;2;4;9;2;0;2;3498
2673;11;65,44444444;589;0;2;4;9;3;0;1;3499
98;11;65,6;328;0;1;2;5;0;0;2;3500
68;11;65,875;527;0;1;3;8;1;0;2;3501
2974;11;66,25;530;0;2;3;8;2;0;1;3502
1527;11;66,28571429;464;0;3;3;7;2;0;1;3503
1347;11;66,375;531;0;2;3;8;2;0;1;3504
9316;11;66,4;332;0;1;2;5;1;0;1;3505
6695;11;66,44444444;598;0;3;3;9;0;0;3;3506
3867;11;66,625;533;0;1;3;8;1;0;2;3507
1184;11;66,66666667;400;0;2;2;6;2;0;0;3508
8473;11;66,7;667;0;1;4;10;1;0;3;3509
1114;11;66,75;534;0;3;3;8;2;0;1;3510
2570;11;67;670;0;1;4;10;2;0;2;3511
3120;11;67,1;671;0;3;4;10;3;0;1;3512
7494;11;67,18181818;739;0;4;4;11;3;0;1;3513
3608;11;67,3;673;0;2;3;10;1;0;2;3514
6010;11;67,4;337;0;1;2;5;1;0;1;3515
6560;11;67,4;337;0;1;2;5;1;0;1;3516
5219;11;67,42857143;472;0;1;2;7;0;0;2;3517
897;11;67,5;405;0;2;2;6;2;0;0;3518
4801;11;67,5;540;0;2;3;8;2;0;1;3519
5293;11;67,83333333;407;0;1;2;6;1;0;1;3520
9422;11;68;612;0;3;3;9;1;0;2;3521
599;11;68,16666667;409;0;1;2;6;2;0;0;3522
6871;11;68,18181818;750;0;3;4;11;3;0;1;3523
6396;11;68,25;546;0;3;3;8;2;0;1;3524
6135;11;68,4;342;0;1;2;5;0;0;2;3525
7423;11;68,66666667;412;0;1;2;6;1;0;1;3526
2609;11;68,75;550;0;1;3;8;0;0;3;3527
4152;11;69;414;0;2;2;6;1;0;1;3528
8298;11;69;276;0;1;1;4;1;0;0;3529
6843;11;69,2;692;0;3;3;10;2;0;1;3530
1601;11;69,375;555;0;1;3;8;0;0;3;3531
5955;11;69,45454545;764;0;3;4;11;2;0;2;3532
390;11;69,5;556;0;2;3;8;0;0;3;3533
838;11;69,5;556;0;2;3;8;1;0;2;3534
3051;11;69,54545455;765;0;2;4;11;2;0;2;3535
3185;11;69,66666667;418;0;1;2;6;1;0;1;3536
8709;11;69,66666667;418;0;1;2;6;1;0;1;3537
7170;11;69,81818182;768;0;2;4;11;1;0;3;3538
5739;11;69,83333333;419;0;1;2;6;1;0;1;3539
5380;11;70;770;0;1;3;11;1;0;2;3540
1709;11;70,25;281;0;1;1;4;1;0;0;3541
781;11;70,55555556;635;0;1;3;9;0;0;3;3542
8636;11;70,63636364;777;0;3;4;11;2;0;2;3543
3552;11;70,75;283;0;1;1;4;0;0;1;3544
5157;11;70,9;709;0;2;3;10;0;0;3;3545
8108;11;71,11111111;640;0;2;3;9;1;0;2;3546
852;11;71,125;569;0;2;3;8;1;0;2;3547
9594;11;71,14285714;498;0;2;2;7;2;0;0;3548
2445;11;71,33333333;642;0;2;3;9;2;0;1;3549
8269;11;71,375;571;0;2;3;8;2;0;1;3550
3739;11;71,55555556;644;0;2;3;9;0;0;3;3551
2913;11;71,66666667;430;0;2;2;6;2;0;0;3552
1317;11;71,7;717;0;1;3;10;1;0;2;3553
5544;11;72,11111111;649;0;1;3;9;1;0;2;3554
8237;11;72,18181818;794;0;2;3;11;2;0;1;3555
605;11;72,57142857;508;0;1;2;7;2;0;0;3556
3031;11;72,57142857;508;0;2;2;7;1;0;1;3557
459;11;73;657;0;1;3;9;1;0;2;3558
1517;11;73,16666667;439;0;1;2;6;2;0;0;3559
5441;11;73,2;732;0;2;3;10;2;0;1;3560
8579;11;73,22222222;659;0;2;3;9;1;0;2;3561
4659;11;73,42857143;514;0;1;2;7;0;0;2;3562
2648;11;73,5;294;0;1;1;4;1;0;0;3563
3482;11;73,6;736;0;3;3;10;1;0;2;3564
1666;11;73,71428571;516;0;2;2;7;1;0;1;3565
4480;11;74;592;0;2;2;8;1;0;1;3566
6181;11;74;666;0;2;2;9;2;0;0;3567
1226;11;74,14285714;519;0;2;2;7;1;0;1;3568
798;11;74,25;594;0;1;2;8;1;0;1;3569
1692;11;74,375;595;0;2;2;8;1;0;1;3570
6053;11;74,4;744;0;2;4;10;1;0;3;3571
8589;11;74,45454545;819;0;3;3;11;1;0;2;3572
8938;11;74,77777778;673;0;2;3;9;0;0;3;3573
1435;11;74,83333333;449;0;2;2;6;1;0;1;3574
8216;11;75;750;0;3;3;10;2;0;1;3575
9475;11;75;675;0;2;2;9;2;0;0;3576
6478;11;75,18181818;827;0;2;3;11;1;0;2;3577
5148;11;75,22222222;677;0;2;2;9;2;0;0;3578
2999;11;75,4;377;0;1;1;5;1;0;0;3579
8883;11;75,44444444;679;0;1;2;9;0;0;2;3580
1415;11;75,5;604;0;2;2;8;2;0;0;3581
2572;11;75,5;302;0;1;1;4;1;0;0;3582
6880;11;75,5;755;0;2;3;10;2;0;1;3583
9397;11;75,5;302;0;1;1;4;0;0;1;3584
9375;11;75,85714286;531;0;2;2;7;1;0;1;3585
3057;11;76,5;306;0;1;1;4;1;0;0;3586
6450;11;76,6;383;0;1;1;5;1;0;0;3587
2147;11;76,625;613;0;1;2;8;1;0;1;3588
4038;11;76,77777778;691;0;1;3;9;0;0;3;3589
906;11;76,9;769;0;1;3;10;0;0;3;3590
3731;11;77;308;0;1;1;4;1;0;0;3591
7154;11;77,2;386;0;1;1;5;0;0;1;3592
7091;11;77,33333333;696;0;1;2;9;1;0;1;3593
3905;11;77,5;620;0;1;2;8;1;0;1;3594
4852;11;77,5;775;0;1;2;10;1;0;1;3595
8667;11;77,66666667;699;0;1;3;9;2;0;1;3596
5510;11;77,77777778;700;0;1;2;9;1;0;1;3597
803;11;78;546;0;1;2;7;0;0;2;3598
5683;11;78;780;0;2;2;10;0;0;2;3599
9742;11;78;858;0;2;2;11;1;0;1;3600
6259;11;78,2;391;0;1;1;5;1;0;0;3601
9068;11;78,36363636;862;0;2;3;11;2;0;1;3602
359;11;78,44444444;706;0;1;2;9;1;0;1;3603
7480;11;78,55555556;707;0;2;2;9;1;0;1;3604
3030;11;78,66666667;708;0;2;2;9;1;0;1;3605
5572;11;78,71428571;551;0;1;2;7;0;0;2;3606
2239;11;78,875;631;0;2;2;8;2;0;0;3607
6164;11;79,2;792;0;2;3;10;2;0;1;3608
7487;11;79,375;635;0;1;2;8;0;0;2;3609
9103;11;79,5;795;0;1;3;10;1;0;2;3610
9605;11;79,5;636;0;1;2;8;1;0;1;3611
659;11;79,75;638;0;2;2;8;1;0;1;3612
5484;11;79,85714286;559;0;1;1;7;1;0;0;3613
5571;11;79,875;639;0;1;2;8;1;0;1;3614
1681;11;80;800;0;2;2;10;2;0;0;3615
3029;11;80;320;0;1;1;4;0;0;1;3616
5847;11;80;320;0;1;1;4;1;0;0;3617
6940;11;80;400;0;1;1;5;1;0;0;3618
5435;11;80,125;641;0;1;1;8;1;0;0;3619
5139;11;80,18181818;882;0;1;2;11;1;0;1;3620
8513;11;80,42857143;563;0;1;1;7;1;0;0;3621
466;11;80,5;805;0;1;2;10;0;0;2;3622
819;11;80,5;322;0;1;1;4;0;0;1;3623
7943;11;80,5;805;0;2;2;10;1;0;1;3624
6250;11;80,55555556;725;0;1;3;9;1;0;2;3625
9620;11;80,6;806;0;1;3;10;1;0;2;3626
1824;11;81,16666667;487;0;1;1;6;1;0;0;3627
7410;11;81,18181818;893;0;2;2;11;1;0;1;3628
8194;11;81,375;651;0;1;2;8;1;0;1;3629
5440;11;81,4;407;0;1;1;5;1;0;0;3630
4765;11;81,44444444;733;0;1;2;9;0;0;2;3631
6926;11;81,44444444;733;0;2;2;9;0;0;2;3632
1869;11;81,54545455;897;0;3;3;11;2;0;1;3633
5723;11;81,77777778;736;0;2;2;9;2;0;0;3634
9018;11;82,1;821;0;2;2;10;1;0;1;3635
2262;11;82,125;657;0;1;1;8;1;0;0;3636
8009;11;82,125;657;0;1;2;8;0;0;2;3637
1804;11;82,4;824;0;2;2;10;2;0;0;3638
8085;11;82,57142857;578;0;1;1;7;1;0;0;3639
1488;11;82,6;826;0;1;2;10;1;0;1;3640
7972;11;82,71428571;579;0;1;1;7;1;0;0;3641
5645;11;82,72727273;910;0;1;2;11;0;0;2;3642
6502;11;82,77777778;745;0;2;2;9;2;0;0;3643
6107;11;82,90909091;912;0;1;2;11;1;0;1;3644
2452;11;83;332;0;1;1;4;1;0;0;3645
2537;11;83;664;0;1;1;8;1;0;0;3646
4467;11;83;415;0;1;1;5;1;0;0;3647
7957;11;83,09090909;914;0;2;2;11;1;0;1;3648
9413;11;83,2;832;0;2;2;10;1;0;1;3649
5191;11;83,28571429;583;0;1;1;7;0;0;1;3650
779;11;83,42857143;584;0;1;1;7;1;0;0;3651
1745;11;83,55555556;752;0;2;2;9;1;0;1;3652
322;11;84,09090909;925;0;2;2;11;0;0;2;3653
3639;11;84,25;674;0;1;1;8;1;0;0;3654
6606;11;84,33333333;759;0;1;1;9;1;0;0;3655
3610;11;84,36363636;928;0;1;2;11;1;0;1;3656
2152;11;84,54545455;930;0;2;2;11;0;0;2;3657
4359;11;84,55555556;761;0;1;1;9;1;0;0;3658
5100;11;84,66666667;508;0;1;1;6;1;0;0;3659
7263;11;85,4;854;0;2;2;10;1;0;1;3660
1703;11;85,44444444;769;0;1;1;9;1;0;0;3661
7321;11;85,71428571;600;0;1;1;7;0;0;1;3662
3877;11;86,42857143;605;0;1;1;7;1;0;0;3663
6844;11;86,57142857;606;0;1;1;7;1;0;0;3664
4075;11;86,71428571;607;0;1;1;7;0;0;1;3665
5828;11;86,88888889;782;0;1;1;9;0;0;1;3666
2457;11;87,16666667;523;0;1;1;6;0;0;1;3667
8518;11;87,25;698;0;1;1;8;1;0;0;3668
9189;11;87,5;875;0;1;2;10;1;0;1;3669
9299;11;87,54545455;963;0;1;2;11;0;0;2;3670
372;11;87,7;877;0;2;2;10;1;0;1;3671
593;11;87,71428571;614;0;1;1;7;1;0;0;3672
4215;11;87,83333333;527;0;1;1;6;1;0;0;3673
6538;11;88;880;0;1;1;10;1;0;0;3674
319;11;88,66666667;798;0;1;1;9;1;0;0;3675
3667;11;88,8;888;0;1;1;10;1;0;0;3676
5965;11;88,8;888;0;1;1;10;1;0;0;3677
2271;11;88,875;711;0;1;1;8;1;0;0;3678
9701;11;89,42857143;626;0;1;1;7;0;0;1;3679
5131;11;89,63636364;986;0;1;1;11;1;0;0;3680
4818;11;90;990;0;1;1;11;1;0;0;3681
7641;11;90,81818182;999;0;1;1;11;1;0;0;3682
9349;11;90,81818182;999;0;1;1;11;1;0;0;3683
394;11;90,83333333;545;0;1;1;6;1;0;0;3684
4745;11;91,25;730;0;1;1;8;0;0;1;3685
7140;11;91,88888889;827;0;1;1;9;0;0;1;3686
293;11;93,45454545;1028;0;1;1;11;1;0;0;3687
3929;11;93,5;748;0;1;1;8;1;0;0;3688
525;12;14,5;58;0;4;4;4;2;0;2;3689
8395;12;30,6;153;0;4;4;5;2;0;2;3690
1637;12;31,75;127;0;3;3;4;3;0;0;3691
3239;12;32,5;130;0;2;3;4;3;0;0;3692
5425;12;36;180;0;2;4;5;1;0;3;3693
9696;12;37,25;149;0;2;3;4;2;0;1;3694
8017;12;39,75;159;0;2;3;4;2;0;1;3695
3925;12;42;252;0;3;4;6;2;0;2;3696
485;12;43,83333333;263;0;3;4;6;2;0;2;3697
8086;12;44,3;443;0;3;7;10;1;0;6;3698
7319;12;45;225;0;2;3;5;2;0;1;3699
2827;12;46,6;233;0;3;3;5;2;0;1;3700
5362;12;47,57142857;333;0;3;5;7;3;0;2;3701
8112;12;47,83333333;287;0;3;4;6;2;0;2;3702
539;12;48;480;0;2;6;10;0;0;6;3703
7349;12;48;240;0;3;3;5;1;0;2;3704
2647;12;48,09090909;529;0;5;7;11;5;0;2;3705
3573;12;49,5;198;0;2;2;4;2;0;0;3706
3838;12;49,66666667;298;0;2;4;6;1;0;3;3707
224;12;49,81818182;548;0;4;6;11;4;0;2;3708
4139;12;49,85714286;349;0;2;4;7;0;0;4;3709
4853;12;50,85714286;356;0;2;4;7;2;0;2;3710
2110;12;51,125;409;0;2;5;8;2;0;3;3711
9237;12;51,14285714;358;0;3;4;7;2;0;2;3712
536;12;51,75;207;0;2;2;4;1;0;1;3713
9743;12;51,75;207;0;2;2;4;1;0;1;3714
3021;12;52;208;0;2;2;4;1;0;1;3715
3015;12;52,11111111;469;0;3;5;9;3;0;2;3716
3605;12;52,71428571;369;0;3;4;7;3;0;1;3717
9046;12;52,75;422;0;3;4;8;3;0;1;3718
3350;12;53;318;0;3;3;6;3;0;0;3719
7650;12;53,5;214;0;2;2;4;2;0;0;3720
5475;12;54,4;272;0;1;3;5;1;0;2;3721
4755;12;54,75;219;0;1;2;4;1;0;1;3722
7769;12;55;220;0;1;2;4;1;0;1;3723
7808;12;55;385;0;2;4;7;2;0;2;3724
8526;12;55;220;0;2;2;4;2;0;0;3725
2532;12;55,44444444;499;0;4;5;9;3;0;2;3726
6554;12;55,54545455;611;0;2;6;11;2;0;4;3727
4028;12;55,75;446;0;1;4;8;1;0;3;3728
6214;12;56;448;0;3;4;8;1;0;3;3729
7549;12;56,125;449;0;2;4;8;1;0;3;3730
8705;12;56,9;569;0;4;5;10;1;0;4;3731
1089;12;57,125;457;0;1;4;8;1;0;3;3732
5256;12;58;232;0;1;2;4;1;0;1;3733
1671;12;58,33333333;350;0;2;3;6;1;0;2;3734
5277;12;58,4;584;0;3;5;10;3;0;2;3735
6625;12;58,7;587;0;3;5;10;2;0;3;3736
3472;12;58,83333333;353;0;1;3;6;0;0;3;3737
7741;12;58,83333333;353;0;2;3;6;1;0;2;3738
7925;12;59,3;593;0;2;5;10;1;0;4;3739
1678;12;59,75;239;0;1;2;4;1;0;1;3740
3648;12;60,3;603;0;2;5;10;2;0;3;3741
9343;12;60,4;302;0;1;2;5;0;0;2;3742
9358;12;60,6;303;0;2;2;5;1;0;1;3743
8330;12;60,63636364;667;0;4;5;11;3;0;2;3744
4331;12;61,25;245;0;1;2;4;1;0;1;3745
1253;12;61,27272727;674;0;3;5;11;3;0;2;3746
4862;12;61,45454545;676;0;3;5;11;2;0;3;3747
2630;12;61,55555556;554;0;3;4;9;1;0;3;3748
5547;12;61,9;619;0;3;4;10;2;0;2;3749
1960;12;62;248;0;1;2;4;1;0;1;3750
3263;12;62;310;0;2;2;5;1;0;1;3751
4712;12;62;682;0;2;5;11;1;0;4;3752
7830;12;62,16666667;373;0;1;3;6;0;0;3;3753
972;12;62,2;311;0;1;2;5;1;0;1;3754
2978;12;62,28571429;436;0;1;3;7;1;0;2;3755
8404;12;62,33333333;374;0;2;3;6;1;0;2;3756
4499;12;62,375;499;0;3;4;8;2;0;2;3757
4949;12;62,42857143;437;0;3;3;7;2;0;1;3758
1868;12;62,54545455;688;0;3;5;11;0;0;5;3759
4508;12;62,54545455;688;0;3;4;11;2;0;2;3760
125;12;62,75;502;0;1;4;8;1;0;3;3761
2403;12;63;567;0;2;4;9;2;0;2;3762
5798;12;63,2;316;0;2;2;5;2;0;0;3763
6100;12;63,25;506;0;2;3;8;2;0;1;3764
9498;12;63,28571429;443;0;1;3;7;1;0;2;3765
8890;12;63,4;317;0;1;2;5;1;0;1;3766
6455;12;63,44444444;571;0;2;4;9;1;0;3;3767
7654;12;63,625;509;0;1;4;8;0;0;4;3768
8228;12;64;256;0;1;1;4;1;0;0;3769
8932;12;64;320;0;1;2;5;1;0;1;3770
709;12;64,11111111;577;0;2;4;9;2;0;2;3771
688;12;64,16666667;385;0;1;3;6;0;0;3;3772
4300;12;64,18181818;706;0;2;5;11;2;0;3;3773
1675;12;64,28571429;450;0;2;3;7;1;0;2;3774
4653;12;64,42857143;451;0;2;3;7;2;0;1;3775
2910;12;64,7;647;0;3;4;10;1;0;3;3776
5471;12;64,83333333;389;0;2;3;6;3;0;0;3777
398;12;64,90909091;714;0;3;5;11;1;0;4;3778
430;12;65;585;0;3;4;9;1;0;3;3779
6225;12;65;325;0;1;2;5;1;0;1;3780
932;12;65,125;521;0;2;3;8;2;0;1;3781
5339;12;65,16666667;391;0;2;2;6;2;0;0;3782
1152;12;65,2;326;0;2;2;5;0;0;2;3783
4568;12;65,27272727;718;0;2;5;11;2;0;3;3784
9139;12;65,27272727;718;0;3;4;11;2;0;2;3785
5367;12;65,54545455;721;0;3;4;11;2;0;2;3786
6276;12;65,625;525;0;1;3;8;1;0;2;3787
2209;12;65,75;263;0;1;1;4;1;0;0;3788
745;12;66;462;0;1;3;7;1;0;2;3789
6167;12;66;528;0;2;3;8;2;0;1;3790
1843;12;66,375;531;0;2;3;8;0;0;3;3791
1912;12;66,5;399;0;1;2;6;1;0;1;3792
6856;12;66,5;532;0;1;3;8;1;0;2;3793
4077;12;66,72727273;734;0;3;4;11;1;0;3;3794
